dayofweek,bookinghour,item_status,Location,TotalBookings
Sunday,18,CANCELLED_BY_PASSENGER,2.9037883101.7637539,1
Sunday,9,CANCELLED_BY_DRIVER,2.7445151360287339101.68470903911668,1
Sunday,3,CANCELLED_BY_PASSENGER,3.032489101.7885993,1
Sunday,16,CANCELLED_BY_DRIVER,3.0438713101.6222037,1
Sunday,10,CANCELLED_BY_DRIVER,3.1219169101.7514403,1
Sunday,17,CANCELLED_BY_PASSENGER,3.0484911351337036101.77433699369431,1
Sunday,20,CANCELLED_BY_PASSENGER,2.9292266101.7771119,1
Sunday,21,CANCELLED_BY_PASSENGER,2.993001101.7884971,1
Sunday,12,CANCELLED_BY_PASSENGER,3.1924284101.5291262,1
Sunday,0,CANCELLED_BY_PASSENGER,3.0756318101.5888555,1
Sunday,17,CANCELLED_BY_PASSENGER,3.13831303643474101.753075280508,1
Sunday,14,CANCELLED_BY_PASSENGER,3.0734121429733809101.60597741603851,1
Sunday,13,CANCELLED_BY_PASSENGER,2.9648276101.6180588,1
Sunday,19,CANCELLED_BY_PASSENGER,2.9977417101.8189503,1
Sunday,17,CANCELLED_BY_PASSENGER,3.0592301101.6156998,1
Sunday,8,CANCELLED_BY_PASSENGER,3.167906101.7511128,1
Sunday,16,CANCELLED_BY_PASSENGER,3.1663582101.7542022,1
Sunday,9,CANCELLED_BY_PASSENGER,3.0299165101.7712313,1
Sunday,9,CANCELLED_BY_PASSENGER,3.0656313101.7728889,1
Sunday,8,CANCELLED_BY_PASSENGER,3.0604065101.649737,1
Sunday,22,CANCELLED_BY_PASSENGER,3.0362165101.6156163,1
Sunday,15,CANCELLED_BY_PASSENGER,3.1868276101.6058477,1
Sunday,22,CANCELLED_BY_PASSENGER,3.0490095101.7675678,1
Sunday,1,CANCELLED_BY_PASSENGER,2.9017081101.7665596,1
Sunday,5,CANCELLED_BY_PASSENGER,2.9011451101.7993555,1
Sunday,16,CANCELLED_BY_PASSENGER,2.9314901101.6365744,1
Sunday,17,CANCELLED_BY_PASSENGER,3.0563328101.620807,1
Sunday,0,CANCELLED_BY_PASSENGER,3.0092124101.4260873,1
Sunday,23,CANCELLED_BY_PASSENGER,2.924089101.6372654,1
Sunday,23,CANCELLED_BY_PASSENGER,2.755846101.705367,1
Sunday,10,CANCELLED_BY_PASSENGER,2.986913101.8093083,1
Sunday,12,CANCELLED_BY_PASSENGER,3.0747834101.5002068,1
Sunday,11,CANCELLED_BY_PASSENGER,3.2113085101.7541848,1
Sunday,21,CANCELLED_BY_PASSENGER,3.023429525078166101.71609164382018,1
Sunday,20,CANCELLED_BY_PASSENGER,2.959905101.5153237,1
Sunday,8,CANCELLED_BY_PASSENGER,3.0620632101.7562239,1
Sunday,13,CANCELLED_BY_PASSENGER,3.0382115101.7657528,1
Sunday,8,CANCELLED_BY_PASSENGER,3.1113801101.5861404,1
Sunday,6,NO_DRIVER_AVAILABLE,2.9573025101.7911336,1
Sunday,8,NO_TAKER,3.0598653101.6168272,1
Sunday,22,NO_TAKER,3.2091861101.7521378,1
Sunday,23,NO_TAKER,2.9448974101.7217975,1
Sunday,19,NO_TAKER,3.065106101.6050867,1
Sunday,21,NO_TAKER,3.0814991101.6255089,1
Sunday,12,NO_TAKER,3.1000244101.5924051,1
Sunday,18,NO_TAKER,3.034895101.762656,1
Sunday,6,NO_TAKER,3.0663848101.6044693,1
Sunday,5,NO_TAKER,3.113604101.603419,1
Sunday,9,NO_TAKER,3.0865209101.6141991,1
Sunday,12,NO_TAKER,3.1122775101.583379,1
Sunday,11,NO_TAKER,3.41858101.788623,1
Sunday,6,NO_TAKER,3.1388026101.7810428,1
Sunday,20,NO_TAKER,3.1849651101.6234342,1
Sunday,8,NO_TAKER,3.0589547101.5870623,1
Sunday,12,NO_TAKER,3.1092086101.5927411,1
Sunday,6,NO_TAKER,3.2655968101.6703968,1
Sunday,20,NO_TAKER,3.1314293101.7549087,1
Sunday,7,NO_TAKER,3.23103150690078101.724214503472,1
Sunday,12,NO_TAKER,2.9927905101.8077855,1
Sunday,19,NO_TAKER,2.9821919101.6672825,1
Sunday,0,NO_TAKER,3.061982146101.6178646,1
Sunday,16,NO_TAKER,3.1055448101.6066822,1
Sunday,20,NO_TAKER,3.0295455101.7092582,1
Sunday,11,NO_TAKER,3.0693839101.5953565,1
Sunday,0,NO_TAKER,3.0738936101.5856375,1
Sunday,14,NO_TAKER,3.02670259230887101.771040540021,1
Sunday,9,NO_TAKER,3.0403046101.5929797,1
Sunday,20,NO_TAKER,3.0277693101.4636557,1
Sunday,21,NO_TAKER,3.134905101.7407894,1
Sunday,22,NO_TAKER,3.1368748101.7473795,1
Sunday,13,NO_TAKER,3.1484391101.7623257,1
Sunday,7,NO_TAKER,3.0806101.6060562,1
Friday,16,CANCELLED_BY_PASSENGER,3.2374497101.683972,1
Friday,6,CANCELLED_BY_PASSENGER,3.2113085101.7541848,1
Friday,5,CANCELLED_BY_PASSENGER,2.9925326101.717051,1
Friday,12,NO_TAKER,3.1544264101.7540483,1
Friday,12,CANCELLED_BY_DRIVER,3.0758332101.6236992,1
Friday,18,NO_TAKER,3.0468032101.6374714,1
Friday,23,CANCELLED_BY_PASSENGER,3.074716101.6105305,1
Friday,7,CANCELLED_BY_PASSENGER,3.0892964101.5479807,1
Friday,17,CANCELLED_BY_PASSENGER,2.9641004101.665954,1
Friday,14,CANCELLED_BY_PASSENGER,2.9246234101.636543,1
Friday,14,CANCELLED_BY_PASSENGER,3.0260351101.7159507,1
Friday,16,CANCELLED_BY_PASSENGER,3.0633161101.6090043,1
Friday,18,CANCELLED_BY_PASSENGER,2.9950415101.4193522,1
Friday,0,NO_TAKER,2.9318832101.6375963,1
Friday,11,NO_TAKER,2.9318832101.6375963,1
Friday,11,CANCELLED_BY_PASSENGER,2.922344101.6340928,1
Friday,1,CANCELLED_BY_PASSENGER,3.1760831101.6168866,1
Friday,7,NO_TAKER,2.924249101.6339264,1
Friday,9,CANCELLED_BY_PASSENGER,3.0403466101.6212514,1
Friday,15,CANCELLED_BY_PASSENGER,3.113217101.5749913,1
Friday,7,CANCELLED_BY_PASSENGER,3.11081598639141101.612812555291,1
Friday,13,CANCELLED_BY_PASSENGER,3.1028763101.5923002,1
Friday,12,CANCELLED_BY_PASSENGER,3.0044612101.7051619,1
Friday,18,CANCELLED_BY_PASSENGER,3.2071831101.7516865,1
Thursday,18,NO_TAKER,2.9237794101.6361687,1
Thursday,16,NO_TAKER,3.098746101.618784,1
Thursday,17,CANCELLED_BY_PASSENGER,3.13463153478553101.746802107812,1
Thursday,8,NO_TAKER,3.0898769101.5808835,1
Thursday,19,CANCELLED_BY_PASSENGER,3.115887101.592134,1
Thursday,22,NO_TAKER,3.0249972101.6733941,1
Thursday,6,CANCELLED_BY_DRIVER,2.7445151360287339101.68470903911668,1
Sunday,10,CANCELLED_BY_DRIVER,3.0316398101.5353859,1
Sunday,22,CANCELLED_BY_PASSENGER,3.0451632101.6206786,1
Sunday,15,CANCELLED_BY_PASSENGER,2.98313288291312101.660957254151,1
Sunday,10,CANCELLED_BY_PASSENGER,3.0730455101.5671803,1
Sunday,4,CANCELLED_BY_PASSENGER,3.23103150690078101.724214503472,1
Sunday,19,CANCELLED_BY_PASSENGER,3.1329657813056775101.55397278860832,1
Sunday,18,CANCELLED_BY_PASSENGER,2.9462356101.7224067,1
Sunday,15,CANCELLED_BY_PASSENGER,2.7792973101.6775961,1
Sunday,13,CANCELLED_BY_PASSENGER,3.0794525101.6048377,1
Sunday,21,CANCELLED_BY_PASSENGER,2.8535973101.7077552,1
Sunday,22,CANCELLED_BY_PASSENGER,2.9251688101.6439336,1
Sunday,18,CANCELLED_BY_PASSENGER,2.9236293101.635704,1
Sunday,11,CANCELLED_BY_PASSENGER,3.1371589101.594182,1
Sunday,9,NO_DRIVER_AVAILABLE,3.1371589101.594182,1
Sunday,14,NO_TAKER,2.7445151360287339101.68470903911668,1
Sunday,21,NO_TAKER,3.1311509101.5552461,1
Sunday,8,NO_TAKER,3.0137986101.6776668,1
Sunday,10,NO_TAKER,3.0463104101.6004638,1
Sunday,19,NO_TAKER,2.9505111101.6670228,1
Friday,13,CANCELLED_BY_PASSENGER,2.9199857101.6363792,1
Friday,10,CANCELLED_BY_PASSENGER,2.9222215101.6344813,1
Friday,18,CANCELLED_BY_PASSENGER,3.1198698101.5995153,1
Friday,1,CANCELLED_BY_PASSENGER,3.032186101.577577,1
Friday,5,CANCELLED_BY_PASSENGER,2.9941234101.6495209,1
Friday,3,CANCELLED_BY_PASSENGER,3.066273101.7516244,1
Friday,21,CANCELLED_BY_PASSENGER,2.755846101.705367,2
Friday,17,CANCELLED_BY_PASSENGER,3.1104991101.5826479,1
Friday,13,CANCELLED_BY_PASSENGER,2.9314834101.6365854,1
Friday,10,NO_TAKER,2.9221256101.6351008,1
Friday,18,NO_TAKER,3.1088534101.5925831,1
Friday,3,NO_TAKER,3.0633161101.6090043,1
Friday,13,NO_TAKER,2.917086101.6468559,1
Tuesday,18,NO_TAKER,2.95101.6573,1
Tuesday,13,CANCELLED_BY_PASSENGER,3.11081598639141101.612812555291,2
Tuesday,17,CANCELLED_BY_PASSENGER,3.064541833101.6163334,1
Tuesday,7,NO_TAKER,3.1680794101.5333246,1
Tuesday,9,NO_TAKER,3.0544162101.5874888,1
Tuesday,17,CANCELLED_BY_DRIVER,3.0772449101.6133233,1
Tuesday,18,CANCELLED_BY_PASSENGER,3.1601932101.5729585,1
Tuesday,14,NO_TAKER,3.1066901101.5923619,1
Tuesday,15,NO_TAKER,3.07837101.6022163,1
Tuesday,22,CANCELLED_BY_PASSENGER,3.0649887101.6009426,1
Tuesday,7,NO_TAKER,3.1072774101.5928789,1
Tuesday,23,NO_TAKER,2.9689537057201631101.71560155359208,1
Tuesday,14,NO_TAKER,2.9632617101.6726977,1
Tuesday,15,CANCELLED_BY_PASSENGER,3.0649887101.6009426,1
Tuesday,19,CANCELLED_BY_PASSENGER,3.0649887101.6009426,1
Tuesday,10,CANCELLED_BY_PASSENGER,3.13771101.7531569,1
Tuesday,12,NO_TAKER,3.2274899101.6510781,1
Tuesday,0,CANCELLED_BY_PASSENGER,3.02717429570679101.717362220188,1
Tuesday,6,CANCELLED_BY_PASSENGER,3.1343758101.7556338,1
Tuesday,7,NO_TAKER,3.1405766101.4770553,1
Tuesday,2,NO_TAKER,3.00756101.567634,1
Tuesday,16,NO_TAKER,3.0653569101.582291,1
Tuesday,7,CANCELLED_BY_PASSENGER,2.9732465101.4415895,1
Tuesday,21,CANCELLED_BY_PASSENGER,2.99451101.78634,1
Tuesday,9,CANCELLED_BY_PASSENGER,3.009171101.7923647,1
Tuesday,21,CANCELLED_BY_PASSENGER,3.0396096101.7934863,1
Tuesday,13,NO_TAKER,3.113889101.6119741,1
Tuesday,3,NO_TAKER,3.0404097101.7531211,1
Tuesday,8,NO_DRIVER_AVAILABLE,3.2387306101.4478688,1
Tuesday,16,CANCELLED_BY_PASSENGER,2.9110321101.6397492,1
Tuesday,13,NO_TAKER,3.1122349965084051101.57878730597808,1
Tuesday,6,CANCELLED_BY_PASSENGER,2.9328761101.6427623,1
Tuesday,16,CANCELLED_BY_PASSENGER,2.9448668101.5900022,1
Tuesday,18,NO_TAKER,2.9207558101.6372214,1
Tuesday,7,CANCELLED_BY_PASSENGER,2.9488106101.6648581,1
Tuesday,16,NO_TAKER,2.9194375101.6413729,1
Tuesday,22,CANCELLED_BY_PASSENGER,3.0721533172231061101.60850137472153,1
Tuesday,19,NO_TAKER,2.95101.6573,1
Tuesday,15,NO_TAKER,3.11489101.5752048,1
Tuesday,15,CANCELLED_BY_PASSENGER,3.122996101.576682,1
Tuesday,22,CANCELLED_BY_PASSENGER,3.012211101.4160307,1
Tuesday,5,NO_TAKER,3.10654101.4672623,1
Tuesday,15,CANCELLED_BY_PASSENGER,3.0544036101.7661362,1
Tuesday,16,CANCELLED_BY_PASSENGER,3.1522319101.7668372,1
Tuesday,15,CANCELLED_BY_PASSENGER,3.11228699389338101.591176308185,1
Tuesday,18,CANCELLED_BY_PASSENGER,3.147709101.7566166,1
Tuesday,14,NO_TAKER,3.0634083101.6097733,1
Friday,18,NO_TAKER,2.94971935475917101.657126910728,1
Friday,8,CANCELLED_BY_PASSENGER,3.0807343101.5813403,1
Friday,17,CANCELLED_BY_PASSENGER,2.9702553101.7303771,1
Friday,23,CANCELLED_BY_PASSENGER,2.9493856101.6646334,1
Friday,23,CANCELLED_BY_PASSENGER,3.065755101.6027735,1
Friday,21,CANCELLED_BY_PASSENGER,2.9692949101.7146753,1
Friday,8,NO_TAKER,3.0734478101.6391619,1
Friday,23,CANCELLED_BY_PASSENGER,3.036194800000001101.5872827,1
Friday,14,NO_TAKER,3.0388941101.8035162,1
Friday,14,NO_TAKER,3.1327199677132107101.55412469645781,1
Friday,7,CANCELLED_BY_PASSENGER,3.0639725101.5919757,1
Friday,11,NO_TAKER,2.9308597101.6374144,1
Friday,14,CANCELLED_BY_PASSENGER,2.922344101.6340928,1
Friday,6,NO_TAKER,2.9885486101.532853,1
Friday,12,NO_TAKER,2.9225119101.6396278,1
Friday,8,CANCELLED_BY_PASSENGER,2.92109101.64165,1
Friday,18,CANCELLED_BY_PASSENGER,3.5069801101.1028622,1
Wednesday,14,CANCELLED_BY_PASSENGER,3.0240366101.6225479,1
Wednesday,7,NO_TAKER,3.071655101.7611247,1
Wednesday,16,NO_TAKER,3.091198101.5588264,1
Wednesday,22,NO_TAKER,3.2088375101.7525228,1
Wednesday,15,CANCELLED_BY_PASSENGER,3.0681237101.6047704,2
Wednesday,17,CANCELLED_BY_PASSENGER,2.9576141101.4673598,1
Wednesday,13,CANCELLED_BY_PASSENGER,3.1561589101.5511891,1
Wednesday,12,NO_TAKER,2.9830701101.7907254,1
Wednesday,2,NO_TAKER,3.0631722101.6476315,1
Wednesday,6,NO_TAKER,3.1400349101.7398917,1
Wednesday,8,NO_TAKER,3.0195921101.6087122,1
Wednesday,7,NO_TAKER,3.0452085101.62551,1
Wednesday,5,CANCELLED_BY_PASSENGER,3.0678566101.6026133,1
Wednesday,16,NO_DRIVER_AVAILABLE,3.1567147101.5684761,1
Wednesday,16,CANCELLED_BY_PASSENGER,3.1716445101.6141742,1
Thursday,23,NO_TAKER,2.95036101.65692,2
Thursday,18,CANCELLED_BY_PASSENGER,3.0661645101.613373,1
Thursday,7,CANCELLED_BY_PASSENGER,3.0218309101.698892,1
Thursday,22,CANCELLED_BY_PASSENGER,3.03624860068192101.470225234453,1
Thursday,21,CANCELLED_BY_PASSENGER,3.1092086101.5927411,1
Thursday,21,NO_TAKER,3.0698325101.6040419,3
Thursday,16,NO_TAKER,3.0762042101.610745,1
Thursday,17,CANCELLED_BY_PASSENGER,3.0734121429733809101.60597741603851,1
Thursday,8,CANCELLED_BY_PASSENGER,3.0218567101.679412,1
Thursday,17,CANCELLED_BY_PASSENGER,2.9754825101.7214435,1
Thursday,7,CANCELLED_BY_PASSENGER,3.1018128101.5989343,2
Thursday,18,NO_TAKER,3.2477493101.7385177,1
Thursday,12,NO_TAKER,3.1716445101.6141742,1
Thursday,16,CANCELLED_BY_PASSENGER,3.0711194719860937101.60875618457794,1
Thursday,6,CANCELLED_BY_PASSENGER,2.745312101.684867,1
Thursday,8,CANCELLED_BY_PASSENGER,3.0726052101.7636395,1
Thursday,23,CANCELLED_BY_PASSENGER,3.0428706101.6029989,1
Thursday,5,CANCELLED_BY_PASSENGER,3.1745145101.585047,1
Thursday,19,NO_TAKER,2.95025101.65696,1
Thursday,16,NO_TAKER,3.1281168101.762852,1
Thursday,18,NO_TAKER,3.1151317101.568852,1
Thursday,6,NO_TAKER,2.981729101.6027162,1
Wednesday,7,NO_TAKER,3.1647172101.5469883,1
Wednesday,8,CANCELLED_BY_PASSENGER,3.1190235101.7515208,1
Wednesday,11,NO_TAKER,3.4349871101.7874219,1
Wednesday,9,NO_TAKER,3.080928462101.6108667,2
Wednesday,8,CANCELLED_BY_PASSENGER,3.0632018101.5996253,1
Wednesday,8,CANCELLED_BY_PASSENGER,3.0824572101.6122154,1
Wednesday,16,NO_TAKER,3.0047583101.7099005,1
Wednesday,17,CANCELLED_BY_PASSENGER,3.0260351101.7159507,1
Wednesday,5,CANCELLED_BY_PASSENGER,3.047224101.504152,2
Wednesday,17,NO_TAKER,2.9782482101.7154253,1
Wednesday,14,NO_TAKER,2.7445151360287339101.68470903911668,1
Wednesday,17,NO_TAKER,2.996673101.6780163,1
Wednesday,18,NO_TAKER,2.9598502101.5768349,1
Wednesday,8,CANCELLED_BY_PASSENGER,3.0436483101.571756,1
Wednesday,16,CANCELLED_BY_PASSENGER,3.11277101.579786,1
Wednesday,2,CANCELLED_BY_PASSENGER,2.92821101.6300063,1
Wednesday,15,CANCELLED_BY_PASSENGER,2.9294753101.6348002,1
Wednesday,8,CANCELLED_BY_PASSENGER,2.92109101.64165,2
Wednesday,9,CANCELLED_BY_PASSENGER,2.9644008101.7970666,1
Wednesday,10,CANCELLED_BY_PASSENGER,2.8009539101.6559747,1
Wednesday,18,NO_TAKER,2.9243564101.6329105,1
Wednesday,18,CANCELLED_BY_PASSENGER,2.9238801101.6340637,1
Wednesday,17,CANCELLED_BY_PASSENGER,2.969042101.6611368,1
Wednesday,17,CANCELLED_BY_PASSENGER,3.031107101.616016,1
Wednesday,10,CANCELLED_BY_PASSENGER,3.2073748101.74518,1
Wednesday,13,CANCELLED_BY_PASSENGER,3.1278022101.7384049,1
Wednesday,15,CANCELLED_BY_PASSENGER,3.02670259230887101.771040540021,1
Wednesday,22,CANCELLED_BY_PASSENGER,2.92514101.6375,1
Wednesday,13,CANCELLED_BY_PASSENGER,2.9493133101.6575556,1
Wednesday,18,CANCELLED_BY_PASSENGER,3.13862972179082101.752903104682,1
Wednesday,7,NO_TAKER,2.9493133101.6575556,1
Wednesday,17,CANCELLED_BY_PASSENGER,3.0727783101.5880434,1
Sunday,17,NO_TAKER,3.1134817101.5906721,1
Sunday,9,CANCELLED_BY_PASSENGER,3.0848853101.7708731,1
Sunday,7,CANCELLED_BY_PASSENGER,3.0355699101.7627182,1
Sunday,13,CANCELLED_BY_PASSENGER,3.0436307101.7387811,1
Sunday,12,CANCELLED_BY_PASSENGER,3.5917537101.6050737,1
Sunday,14,CANCELLED_BY_PASSENGER,2.8391813101.7244896,1
Sunday,20,CANCELLED_BY_PASSENGER,3.10991035834407101.461460411671,2
Sunday,17,CANCELLED_BY_PASSENGER,3.197239101.596712,1
Sunday,20,NO_TAKER,2.9423161101.7200796,1
Sunday,20,CANCELLED_BY_PASSENGER,3.1278544101.765801,1
Sunday,18,CANCELLED_BY_PASSENGER,2.9224607101.6395879,1
Sunday,17,CANCELLED_BY_PASSENGER,3.0008956101.6709423,1
Sunday,6,CANCELLED_BY_PASSENGER,3.0387289101.6700356,1
Sunday,19,CANCELLED_BY_PASSENGER,2.9935955101.6421444,1
Sunday,10,CANCELLED_BY_PASSENGER,3.0803273101.6062438,1
Sunday,9,NO_TAKER,2.9938031101.7076423,1
Sunday,16,NO_DRIVER_AVAILABLE,3.2779692101.4915804,1
Sunday,17,CANCELLED_BY_PASSENGER,2.8255225101.7131182,1
Monday,16,NO_TAKER,3.0616721101.6081223,1
Monday,20,NO_TAKER,3.1374346101.7581404,1
Monday,8,NO_TAKER,3.1396113101.7585626,1
Monday,12,NO_TAKER,3.1653385101.7523992,1
Monday,13,NO_TAKER,3.176146101.6168813,1
Monday,15,NO_TAKER,3.0214801101.6176934,1
Monday,13,NO_TAKER,3.0410206101.6272662,1
Monday,9,CANCELLED_BY_DRIVER,3.0749522101.7616642,1
Monday,11,NO_TAKER,3.43382101.7870636,1
Monday,6,CANCELLED_BY_PASSENGER,3.0700923101.563857,1
Monday,9,CANCELLED_BY_PASSENGER,3.1108315101.586961,1
Monday,6,CANCELLED_BY_PASSENGER,3.1164973101.7451374,1
Monday,7,CANCELLED_BY_PASSENGER,2.8756479101.6559406,1
Monday,19,NO_TAKER,2.7880777101.7108103,1
Monday,9,CANCELLED_BY_PASSENGER,3.1148126101.5878977,1
Monday,7,CANCELLED_BY_PASSENGER,3.2175615101.709524,1
Monday,21,NO_TAKER,3.1227058101.5895877,1
Monday,0,CANCELLED_BY_PASSENGER,3.1276979101.7627163,1
Monday,4,CANCELLED_BY_PASSENGER,3.0387158101.4331338,1
Monday,11,NO_TAKER,3.103518101.598175,1
Monday,7,NO_TAKER,2.92821101.6300063,1
Monday,16,CANCELLED_BY_PASSENGER,3.1837643101.6080621,1
Monday,8,NO_TAKER,3.0721466101.6178278,1
Tuesday,8,CANCELLED_BY_PASSENGER,2.9984526101.5925455,1
Tuesday,12,CANCELLED_BY_PASSENGER,3.1396113101.7585626,1
Tuesday,13,NO_TAKER,3.142193101.747337,1
Tuesday,8,CANCELLED_BY_PASSENGER,3.1257796101.7588587,1
Tuesday,8,CANCELLED_BY_PASSENGER,3.02384680597365101.572246380571,2
Tuesday,7,NO_TAKER,3.0788904101.6045125,1
Tuesday,0,CANCELLED_BY_PASSENGER,2.99139101.70769,1
Tuesday,13,CANCELLED_BY_PASSENGER,3.1318079101.7724714,1
Tuesday,16,CANCELLED_BY_PASSENGER,3.0873939101.630795,1
Tuesday,11,CANCELLED_BY_PASSENGER,2.7474332101.6853167,1
Sunday,9,NO_TAKER,2.9436679101.5899903,1
Sunday,23,CANCELLED_BY_PASSENGER,3.0599483101.616919,1
Sunday,0,CANCELLED_BY_PASSENGER,3.0592965101.6110113,1
Sunday,20,CANCELLED_BY_PASSENGER,2.9408437101.7118184,1
Sunday,23,NO_TAKER,3.110708101.6126893,1
Sunday,6,CANCELLED_BY_PASSENGER,3.2310466101.6969334,1
Sunday,21,CANCELLED_BY_PASSENGER,3.1297343101.7617304,1
Sunday,8,CANCELLED_BY_PASSENGER,3.1333608451985779101.55375788193216,2
Sunday,12,CANCELLED_BY_PASSENGER,2.7441941101.6854667,1
Sunday,0,NO_TAKER,2.924249101.6339264,1
Sunday,0,NO_TAKER,2.9244211101.6371876,1
Sunday,16,NO_TAKER,2.9257158101.6439649,1
Sunday,8,NO_TAKER,3.1466353101.7645948,1
Sunday,22,NO_TAKER,3.13831303643474101.753075280508,1
Sunday,11,CANCELLED_BY_PASSENGER,3.1167952101.5878815,1
Sunday,22,CANCELLED_BY_PASSENGER,3.0498317101.5727479,1
Sunday,21,NO_DRIVER_AVAILABLE,2.9409703101.7163329,1
Sunday,1,NO_TAKER,2.9748438101.6861206,1
Sunday,21,CANCELLED_BY_PASSENGER,3.0765198324093781101.54738032974559,1
Sunday,14,CANCELLED_BY_PASSENGER,3.006905101.4140239,1
Sunday,15,NO_TAKER,3.0858935101.5865499,1
Sunday,15,CANCELLED_BY_PASSENGER,3.10488643726371101.59556943555,2
Sunday,15,CANCELLED_BY_PASSENGER,3.0454168101.6219727,1
Sunday,13,CANCELLED_BY_PASSENGER,3.2077128101.7778447,1
Sunday,17,CANCELLED_BY_PASSENGER,2.745312101.684867,2
Sunday,1,NO_TAKER,3.0972784101.6128329,1
Sunday,5,CANCELLED_BY_PASSENGER,3.1109951382853018101.45992973696954,1
Sunday,12,NO_TAKER,3.1973282101.5970921,1
Sunday,21,CANCELLED_BY_PASSENGER,2.9322652101.6308321,1
Sunday,14,CANCELLED_BY_PASSENGER,3.3076142101.5943754,1
Sunday,5,CANCELLED_BY_PASSENGER,2.9240604101.636073,1
Sunday,19,CANCELLED_BY_PASSENGER,2.9110321101.6397492,1
Sunday,16,CANCELLED_BY_PASSENGER,3.1559614101.5972301,1
Sunday,17,CANCELLED_BY_PASSENGER,3.1564819101.5964965,1
Sunday,8,NO_TAKER,2.94971935475917101.657126910728,1
Sunday,15,NO_DRIVER_AVAILABLE,2.9825843101.465784,1
Sunday,22,CANCELLED_BY_PASSENGER,3.0698663101.5551619,1
Sunday,21,CANCELLED_BY_PASSENGER,3.1309586101.5503832,1
Sunday,14,NO_TAKER,3.1922334101.6257009,1
Sunday,22,CANCELLED_BY_PASSENGER,3.23784167723524101.681466837467,2
Sunday,9,CANCELLED_BY_DRIVER,3.0300587101.6697886,1
Sunday,10,CANCELLED_BY_PASSENGER,3.0721533172231061101.60850137472153,1
Tuesday,16,CANCELLED_BY_PASSENGER,3.0655767101.6155202,1
Tuesday,6,CANCELLED_BY_PASSENGER,3.1669501101.605962,1
Tuesday,6,NO_TAKER,3.0736893101.6010575,1
Tuesday,7,NO_TAKER,2.9037057101.7635953,1
Tuesday,9,CANCELLED_BY_PASSENGER,3.1261292101.7581623,1
Tuesday,7,CANCELLED_BY_PASSENGER,2.900403062168579101.6481479797115,1
Thursday,17,CANCELLED_BY_DRIVER,3.015834101.6158367,1
Thursday,18,CANCELLED_BY_DRIVER,3.0158402101.6157977,1
Thursday,17,CANCELLED_BY_PASSENGER,3.1620143101.7476196,1
Thursday,18,CANCELLED_BY_PASSENGER,3.0301371101.7837359,1
Thursday,11,CANCELLED_BY_PASSENGER,3.0787922101.6249422,1
Thursday,8,CANCELLED_BY_PASSENGER,2.9245422101.6456462,1
Thursday,17,CANCELLED_BY_PASSENGER,3.1161842101.5776082,1
Thursday,18,CANCELLED_BY_PASSENGER,3.0690738101.6158883,1
Thursday,13,CANCELLED_BY_PASSENGER,3.124717101.7457477,1
Thursday,12,CANCELLED_BY_PASSENGER,3.1579828477638148101.75132956679684,1
Thursday,17,CANCELLED_BY_PASSENGER,2.9429129101.6938948,1
Thursday,17,CANCELLED_BY_PASSENGER,3.1882198101.5183082,1
Thursday,15,CANCELLED_BY_PASSENGER,2.98278120387525101.790082462275,1
Thursday,9,CANCELLED_BY_PASSENGER,3.0632152101.7938991,1
Thursday,10,CANCELLED_BY_PASSENGER,3.199467101.77436,1
Thursday,16,CANCELLED_BY_PASSENGER,3.1110256101.5823618,1
Thursday,21,CANCELLED_BY_PASSENGER,2.9045294101.7634163,1
Thursday,20,CANCELLED_BY_PASSENGER,2.9157101.6457,1
Thursday,12,CANCELLED_BY_PASSENGER,2.9257962101.637927,1
Thursday,7,CANCELLED_BY_PASSENGER,2.9260099101.6360931,1
Thursday,7,CANCELLED_BY_PASSENGER,3.1275985101.4737345,1
Thursday,16,CANCELLED_BY_PASSENGER,3.0672267101.603841,1
Thursday,15,CANCELLED_BY_PASSENGER,3.054993101.7871794,1
Thursday,13,CANCELLED_BY_PASSENGER,3.1261292101.7581623,1
Thursday,10,CANCELLED_BY_PASSENGER,3.0482005272430519101.59038037061693,1
Thursday,9,CANCELLED_BY_PASSENGER,3.0085382101.4753133,1
Thursday,13,CANCELLED_BY_PASSENGER,3.0668401101.610397,1
Thursday,7,CANCELLED_BY_PASSENGER,3.1515533101.7535509,1
Thursday,17,CANCELLED_BY_PASSENGER,3.0248123101.805564,1
Thursday,13,CANCELLED_BY_PASSENGER,3.1407997101.8364093,1
Thursday,13,CANCELLED_BY_PASSENGER,3.1969925101.450783,1
Thursday,15,CANCELLED_BY_PASSENGER,3.1112614101.5855312,1
Thursday,13,CANCELLED_BY_PASSENGER,3.1226662101.7516714,1
Thursday,18,CANCELLED_BY_PASSENGER,3.0675373101.7612324,1
Thursday,10,NO_DRIVER_AVAILABLE,2.8996912101.726469,1
Thursday,18,NO_DRIVER_AVAILABLE,2.9782455101.7154343,1
Thursday,14,NO_DRIVER_AVAILABLE,3.1120141101.4049353,1
Thursday,11,NO_TAKER,3.14807101.531374,1
Thursday,18,NO_TAKER,3.1456332052265101.765069634466,1
Thursday,9,NO_TAKER,3.08727101.6141663,1
Thursday,18,NO_TAKER,3.1540723101.5940645,1
Thursday,7,NO_TAKER,3.0250574101.7327011,1
Thursday,20,NO_TAKER,3.12136331980474101.74002008866556,1
Thursday,21,NO_TAKER,3.07176321116996101.76368038784,1
